run_id,handshake_type,duration_ms,success
340,full,29,1
341,full,1062,1
342,full,52,1
343,full,1027,1
344,full,263,1
345,full,34,1
346,full,27,1
347,full,289,1
348,full,1730,1
349,full,20,1
350,full,1559,1
351,full,55,1
352,full,27,1
353,full,41,1
354,full,38,1
355,full,1518,1
356,full,72,1
357,full,81,1
358,full,307,1
359,full,1168,1
360,full,225,1
361,full,152,1
362,full,6387,1
363,full,26,1
364,full,222,1
365,full,563,1
366,full,1306,1
367,full,3111,1
368,full,44,1
369,full,36,1
370,full,42,1
371,full,285,1
372,full,65,1
373,full,78,1
374,full,81,1
375,full,270,1
376,full,98,1
377,full,78,1
378,full,642,1
379,full,249,1
380,full,33,1
381,full,1061,1
382,full,47,1
383,full,73,1
384,full,693,1
385,full,96,1
386,full,54,1
387,full,129,1
388,full,71,1
389,full,274,1
390,full,285,1
391,full,116,1
392,full,44,1
393,full,658,1
394,full,24,1
395,full,22,1
396,full,21,1
397,full,1120,1
398,full,295,1
399,full,28,1
400,full,22,1
401,full,25,1
402,full,54,1
403,full,47,1
404,full,1897,1
405,full,50,1
406,full,278,1
407,full,1092,1
408,full,101,1
409,full,237,1
410,full,86,1
411,full,33,1
412,full,546,1
413,full,242,1
414,full,3749,1
415,full,44,1
416,full,27,1
417,full,71,1
418,full,45,1
419,full,52,1
420,full,462,1
421,full,298,1
422,full,64,1
423,full,77,1
424,full,1936,1
425,full,2136,1
426,full,522,1
427,full,81,1
428,full,263,1
429,full,26,1
430,full,25,1
431,full,451,1
432,full,270,1
433,full,7661,1
434,full,310,1
435,full,46,1
436,full,592,1
437,full,183,1
438,full,216,1
439,full,37,1
440,full,30,1
441,full,255,1
442,full,186,1
443,full,504,1
444,full,1000,1
445,full,1354,1
446,full,118,1
447,full,1352,1
448,full,352,1
449,full,1167,1
450,full,1156,1
451,full,31,1
452,full,24,1
453,full,286,1
454,full,319,1
455,full,310,1
456,full,29,1
457,full,23,1
458,full,73,1
459,full,33,1
460,full,45,1
461,full,303,1
462,full,349,1
463,full,1231,1
464,full,410,1
465,full,113,1
466,full,593,1
467,full,88,1
468,full,111,1
469,full,1233,1
470,full,679,1
471,full,166,1
472,full,84,1
473,full,105,1
474,full,104,1
475,full,708,1
476,full,39,1
477,full,1129,1
478,full,50,1
479,full,98,1
480,full,653,1
481,full,1097,1
482,full,36,1
483,full,39,1
484,full,1085,1
485,full,41,1
486,full,1282,1
487,full,1178,1
488,full,1112,1
489,full,64,1
490,full,46,1
491,full,67,1
492,full,1287,1
493,full,244,1
494,full,474,1
495,full,1303,1
496,full,313,1
497,full,263,1
498,full,45,1
499,full,454,1
500,full,67,1
501,resumed,1057,1
502,resumed,19,1
503,resumed,19,1
504,resumed,1045,1
505,resumed,32,1
506,resumed,74,1
507,resumed,912,1
508,resumed,1194,1
509,resumed,207,1
510,resumed,264,1
511,resumed,313,1
512,resumed,269,1
513,resumed,254,1
514,resumed,275,1
515,resumed,55,1
516,resumed,36,1
517,resumed,1179,1
518,resumed,343,1
519,resumed,244,1
520,resumed,1243,1
521,resumed,236,1
522,resumed,44,1
523,resumed,95,1
524,resumed,534,1
525,resumed,55,1
526,resumed,1131,1
527,resumed,288,1
528,resumed,29,1
529,resumed,541,1
530,resumed,156,1
531,resumed,35,1
532,resumed,60,1
533,resumed,114,1
534,resumed,141,1
535,resumed,1032,1
536,resumed,21,1
537,resumed,27,1
538,resumed,233,1
539,resumed,45,1
540,resumed,78,1
541,resumed,274,1
542,resumed,51,1
543,resumed,23,1
544,resumed,19,1
545,resumed,25,1
546,resumed,236,1
547,resumed,58,1
548,resumed,64,1
549,resumed,55,1
550,resumed,60,1
551,resumed,236,1
552,resumed,856,1
553,resumed,23,1
554,resumed,34,1
555,resumed,49,1
556,resumed,53,1
557,resumed,44,1
558,resumed,240,1
559,resumed,227,1
560,resumed,441,1
561,resumed,71,1
562,resumed,106,1
563,resumed,1047,1
564,resumed,35,1
565,resumed,38,1
566,resumed,526,1
567,resumed,1102,1
568,resumed,27,1
569,resumed,1128,1
570,resumed,39,1
571,resumed,20,1
572,resumed,41,1
573,resumed,32,1
574,resumed,26,1
575,resumed,48,1
576,resumed,53,1
577,resumed,283,1
578,resumed,92,1
579,resumed,126,1
580,resumed,256,1
581,resumed,32,1
582,resumed,31,1
583,resumed,19,1
584,resumed,228,1
585,resumed,34,1
586,resumed,48,1
587,resumed,24,1
588,resumed,43,1
589,resumed,41,1
590,resumed,457,1
591,resumed,1938,1
592,resumed,1082,1
593,resumed,44,1
594,resumed,50,1
595,resumed,40,1
596,resumed,29,1
597,resumed,234,1
598,resumed,24,1
599,resumed,30,1
600,resumed,317,1
601,resumed,1078,1
602,resumed,51,1
603,resumed,48,1
604,resumed,133,1
605,resumed,1069,1
606,resumed,90,1
607,resumed,248,1
608,resumed,2072,1
609,resumed,27,1
610,resumed,37,1
611,resumed,3173,1
612,resumed,118,1
613,resumed,35,1
614,resumed,279,1
615,resumed,519,1
616,resumed,1197,1
617,resumed,74,1
618,resumed,32,1
619,resumed,1116,1
620,resumed,888,1
621,resumed,184,1
622,resumed,83,1
623,resumed,239,1
