run_id,handshake_type,duration_ms,success
1,full,1923.68,1
2,full,2672.13,1
3,full,1379.49,1
4,full,1851.96,1
5,full,2717.12,1
6,full,1357.16,1
7,full,1298.34,1
8,full,958.07,1
9,full,1112.77,1
10,full,2696.26,1
11,full,1302.80,1
12,full,1128.59,1
13,full,1303.79,1
14,full,3457.51,1
15,full,1113.15,1
16,full,1255.79,1
17,full,1166.51,1
18,full,637.33,1
19,full,1333.41,1
20,full,1461.99,1
21,full,1086.06,1
22,full,1744.41,1
23,full,1528.45,1
24,full,1012.44,1
25,full,2351.80,1
26,full,1432.59,1
27,full,2760.11,1
28,full,1316.09,1
29,full,2410.44,1
30,full,1058.64,1
31,full,1302.67,1
32,full,1289.38,1
33,full,1313.22,1
34,full,1321.86,1
35,full,1367.77,1
36,full,1628.34,1
37,full,1285.45,1
38,full,1084.18,1
39,full,1163.58,1
40,full,1445.35,1
41,full,1285.84,1
42,full,1424.20,1
43,full,1366.30,1
44,full,1554.76,1
45,full,1372.47,1
46,full,1137.87,1
47,full,1278.14,1
48,full,2402.36,1
49,full,1343.98,1
50,full,1282.42,1
51,full,1342.82,1
52,full,1512.96,1
53,full,1093.86,1
54,full,1229.97,1
55,full,1721.11,1
56,full,1130.55,1
57,full,1318.73,1
58,full,1388.00,1
59,full,1486.32,1
60,full,1222.79,1
61,full,1360.60,1
62,full,1231.70,1
63,full,1085.70,1
64,full,1298.29,1
65,full,1384.40,1
66,full,1179.59,1
67,full,819.89,1
68,full,1152.43,1
69,full,2397.19,1
70,full,1349.65,1
71,full,1462.13,1
72,full,1904.73,1
73,full,1519.12,1
74,full,3071.74,1
75,full,1420.63,1
76,full,1417.69,1
77,full,1746.38,1
78,full,1155.47,1
79,full,1384.60,1
80,full,2066.80,1
81,full,1349.78,1
82,full,1035.39,1
83,full,1360.36,1
84,full,1324.97,1
85,full,1205.95,1
86,full,1311.23,1
87,full,974.29,1
88,full,1490.39,1
89,full,1277.68,1
90,full,756.35,1
91,full,1383.22,1
92,full,1276.40,1
93,full,1290.09,1
94,full,2938.65,1
95,full,1581.56,1
96,full,1598.95,1
97,full,1274.96,1
98,full,1751.24,1
99,full,1211.08,1
100,full,904.03,1
101,full,1337.35,1
102,full,1069.97,1
103,full,1185.53,1
104,full,816.76,1
105,full,1275.82,1
106,full,1688.01,1
107,full,1121.35,1
108,full,1717.20,1
109,full,1728.96,1
110,full,3135.56,1
111,full,2013.09,1
112,full,1502.40,1
113,full,2908.34,1
114,full,1389.62,1
115,full,1369.79,1
116,full,1415.03,1
117,full,1446.67,1
118,full,1728.27,1
119,full,627.83,1
120,full,2601.39,1
121,full,3581.64,1
122,full,1521.02,1
123,full,1535.40,1
124,full,1866.48,1
125,full,1337.44,1
126,full,1549.22,1
127,full,1442.54,1
128,full,1085.06,1
129,full,1668.84,1
130,full,1146.90,1
131,full,1316.80,1
132,full,1609.86,1
133,full,2735.43,1
134,full,1254.83,1
135,full,2441.70,1
136,full,2243.34,1
137,full,1357.17,1
138,full,1463.20,1
139,full,1335.31,1
140,full,1311.01,1
141,full,1537.14,1
142,full,1222.27,1
143,full,3327.10,1
144,full,3702.84,1
145,full,1325.50,1
146,full,1634.09,1
147,full,1534.05,1
148,full,1297.95,1
149,full,1344.21,1
150,full,1276.82,1
151,full,1370.83,1
152,full,1016.36,1
153,full,2474.99,1
154,full,1077.58,1
155,full,1295.28,1
156,full,1286.89,1
157,full,1437.47,1
158,full,2661.97,1
159,full,2841.45,1
160,full,2160.26,1
161,full,1054.79,1
162,full,1521.47,1
163,full,1578.28,1
164,full,1277.10,1
165,full,1151.51,1
166,full,1117.64,1
167,full,1320.20,1
168,full,1163.52,1
169,full,1301.61,1
170,full,1626.78,1
171,full,1549.62,1
172,full,1353.57,1
173,full,1771.26,1
174,full,1160.81,1
175,full,957.95,1
176,full,5036.17,1
177,full,1261.23,1
178,full,1294.75,1
179,full,1612.27,1
180,full,1437.76,1
181,full,1485.18,1
182,full,1146.56,1
183,full,1228.71,1
184,full,1097.24,1
185,full,1641.11,1
186,full,1512.79,1
187,full,1197.83,1
188,full,1086.68,1
189,full,1319.72,1
190,full,1085.27,1
191,full,1628.24,1
192,full,1090.47,1
193,full,1339.35,1
194,full,1111.52,1
195,full,1352.32,1
196,full,2039.13,1
197,full,3166.00,1
198,full,1335.14,1
199,full,2126.48,1
200,full,1620.46,1
201,full,1417.12,1
202,full,1472.76,1
203,full,2373.23,1
204,full,1084.42,1
205,full,1509.17,1
206,full,1623.96,1
207,full,1554.96,1
208,full,1377.97,1
209,full,1418.33,1
210,full,707.32,1
211,full,3653.73,1
212,full,1155.02,1
213,full,1275.45,1
214,full,1801.78,1
215,full,1120.37,1
216,full,1406.47,1
217,full,1366.44,1
218,full,1541.00,1
219,full,1357.94,1
220,full,1281.16,1
221,full,1860.86,1
222,full,1630.05,1
223,full,1330.77,1
224,full,2860.62,1
225,full,1805.26,1
226,full,1307.63,1
227,full,2057.03,1
228,full,1404.13,1
229,full,1490.51,1
230,full,1370.92,1
231,full,1093.23,1
232,full,1535.37,1
233,full,3026.48,1
234,full,1313.23,1
235,full,1295.21,1
236,full,1267.22,1
237,full,1113.59,1
238,full,1206.42,1
239,full,2750.05,1
240,full,1339.29,1
241,full,1618.46,1
242,full,3640.80,1
243,full,1436.50,1
244,full,1240.14,1
245,full,1112.80,1
246,full,1083.31,1
247,full,1200.73,1
248,full,1288.95,1
249,full,1301.36,1
250,full,2022.50,1
251,full,1400.75,1
252,full,1605.67,1
253,full,1369.87,1
254,full,3244.52,1
255,full,877.42,1
256,full,2506.41,1
257,full,1360.91,1
258,full,1412.23,1
259,full,1078.03,1
260,full,1277.95,1
261,full,1286.38,1
262,full,2847.09,1
263,full,1935.11,1
264,full,1102.79,1
265,full,1206.98,1
266,full,2425.20,1
267,full,2324.24,1
268,full,1287.76,1
269,full,1542.96,1
270,full,3620.55,1
271,full,2369.89,1
272,full,2052.33,1
273,full,1446.92,1
274,full,1772.79,1
275,full,1217.17,1
276,full,1877.70,1
277,full,1150.05,1
278,full,1684.84,1
279,full,1068.38,1
280,full,1485.20,1
281,full,865.59,1
282,full,698.77,1
283,full,1462.63,1
284,full,1187.40,1
285,full,1421.22,1
286,full,2341.57,1
287,full,3360.86,1
288,full,2315.70,1
289,full,1837.40,1
290,full,1088.11,1
291,full,1381.98,1
292,full,1120.90,1
293,full,1377.93,1
294,full,1425.06,1
295,full,1087.06,1
296,full,1114.86,1
297,full,1798.97,1
298,full,1171.54,1
299,full,2497.69,1
300,full,1659.11,1
301,full,1129.87,1
302,full,1049.12,1
303,full,1127.64,1
304,full,1242.87,1
305,full,1374.11,1
306,full,1508.70,1
307,full,1327.46,1
308,full,1175.39,1
309,full,1292.18,1
310,full,1611.24,1
311,full,1910.80,1
312,full,1342.62,1
313,full,2538.49,1
314,full,1241.36,1
315,full,1351.55,1
316,full,1086.18,1
317,full,1393.84,1
318,full,1252.10,1
319,full,1751.90,1
320,full,2933.36,1
321,full,1237.95,1
322,full,1144.18,1
323,full,1804.46,1
324,full,1390.14,1
325,full,1393.94,1
326,full,1742.82,1
327,full,1395.56,1
328,full,961.40,1
329,full,1095.64,1
330,full,1496.86,1
331,full,1327.62,1
332,full,1219.64,1
333,full,1130.26,1
334,full,1381.21,1
335,full,1181.97,1
336,full,1172.52,1
337,full,1405.92,1
338,full,3594.92,1
339,full,2902.28,1
340,full,2144.20,1
341,full,1333.93,1
342,full,1426.65,1
343,full,1102.48,1
344,full,1323.47,1
345,full,1408.81,1
346,full,1510.36,1
347,full,2544.77,1
348,full,1890.99,1
349,full,1392.82,1
350,full,1103.23,1
351,full,1486.60,1
352,full,1457.23,1
353,full,1298.11,1
354,full,1534.60,1
355,full,2418.60,1
356,full,1186.02,1
357,full,3408.57,1
358,full,2419.83,1
359,full,2467.83,1
360,full,1295.63,1
361,full,1418.52,1
362,full,1380.65,1
363,full,1351.84,1
364,full,2374.37,1
365,full,1391.05,1
366,full,1289.40,1
367,full,1273.75,1
368,full,979.10,1
369,full,1728.06,1
370,full,1163.95,1
371,full,1343.16,1
372,full,1257.45,1
373,full,1402.37,1
374,full,1096.69,1
375,full,1077.91,1
376,full,1946.27,1
377,full,2733.62,1
378,full,1287.47,1
379,full,1398.69,1
380,full,943.53,1
381,full,4276.65,1
382,full,1310.08,1
383,full,1436.83,1
384,full,1381.28,1
385,full,1125.46,1
386,full,2512.62,1
387,full,1144.57,1
388,full,1064.32,1
389,full,1378.81,1
390,full,1169.52,1
391,full,1370.92,1
392,full,2415.81,1
393,full,1491.60,1
