run_id,handshake_type,duration_ms,success
1,full,624.56,1
2,full,430.34,1
3,full,415.89,1
4,full,424.04,1
5,full,3663.84,1
6,full,1804.95,1
7,full,2726.36,1
8,full,411.74,1
9,full,460.49,1
10,full,420.14,1
11,full,427.51,1
12,full,425.99,1
13,full,2416.90,1
14,full,419.48,1
15,full,419.10,1
16,full,413.67,1
17,full,428.30,1
18,full,410.77,1
19,full,407.18,1
20,full,429.20,1
21,full,1414.30,1
22,full,419.54,1
23,full,3122.95,1
24,full,412.21,1
25,full,412.88,1
26,full,2413.55,1
27,full,410.04,1
28,full,2666.35,1
29,full,420.01,1
30,full,456.18,1
31,full,2644.39,1
32,full,419.93,1
33,full,408.61,1
34,full,410.18,1
35,full,409.37,1
36,full,421.46,1
37,full,409.39,1
38,full,410.36,1
39,full,434.76,1
40,full,1201.91,1
41,full,413.47,1
42,full,428.08,1
43,full,409.87,1
44,full,404.93,1
45,full,1880.91,1
46,full,431.64,1
47,full,404.88,1
48,full,407.64,1
49,full,478.71,1
50,full,413.87,1
51,full,403.93,1
52,full,405.71,1
53,full,406.34,1
54,full,407.67,1
55,full,409.55,1
56,full,413.93,1
57,full,2642.92,1
58,full,1139.49,1
59,full,447.35,1
60,full,409.46,1
61,full,413.10,1
62,full,408.59,1
63,full,410.91,1
64,full,440.26,1
65,full,457.06,1
66,full,406.51,1
67,full,411.00,1
68,full,1135.96,1
69,full,1443.75,1
70,full,420.27,1
71,full,2650.11,1
72,full,423.30,1
73,full,405.80,1
74,full,408.42,1
75,full,1137.10,1
76,full,1412.12,1
77,full,413.81,1
78,full,491.78,1
79,full,409.49,1
80,full,404.93,1
81,full,416.98,1
82,full,407.57,1
83,full,404.80,1
84,full,2410.77,1
85,full,409.61,1
86,full,447.68,1
87,full,1260.30,1
88,full,410.83,1
89,full,407.33,1
90,full,406.04,1
91,full,408.94,1
92,full,423.75,1
93,full,406.49,1
94,full,424.34,1
95,full,2639.36,1
96,full,415.12,1
97,full,405.77,1
98,full,404.89,1
99,full,413.73,1
100,full,416.62,1
101,full,412.63,1
102,full,405.14,1
103,full,1425.94,1
104,full,427.51,1
105,full,435.28,1
106,full,413.84,1
107,full,417.57,1
108,full,406.90,1
109,full,415.67,1
